"Column3","Column2","Column4","Column1","Modnames","AICc","Delta_AICc","LL","AdjR2","FStatistic","Pval"
"Disturbed","Diatoms","Cmax","0","4",-282.948549027695,2.43438118875747,147.730372074823,0.00182247832056404,1.07759674701315,0.369325640663906
"Undisturbed","Diatoms","Cmax","0","2",-274.07610105565,0,141.158532455536,0.0149164182323896,2.28709438794831,0.104715038677749
"Undisturbed","Diatoms","Cmax","0","1",-272.956919779784,1.11918127586557,139.550316177317,0.00215165708979537,1.36657043914953,0.244048236367497
"Undisturbed","Diatoms","Cmax","0","3",-272.136139007811,1.939962047839,141.249887685724,0.0100759956289366,1.57678476642508,0.196910740809552
"Undisturbed","Diatoms","Cmax","0","4",-270.006711641183,4.06938941446663,141.259453381567,0.00422401114791437,1.18028198690884,0.321381400541002
"Disturbed","Diatoms","Cmax","2","2",-742.145172948081,0,375.193068401752,0.0137352758196895,2.18375768295263,0.115804187838455
"Disturbed","Diatoms","Cmax","2","1",-741.441219247907,0.703953700174452,373.792465911379,0.00337817838809351,1.57623695721118,0.211036674980731
"Disturbed","Diatoms","Cmax","2","3",-740.042411482334,2.10276146574756,375.203023922985,0.00794501948954085,1.45382340688651,0.229079531591741
"Disturbed","Diatoms","Cmax","2","4",-738.794215027328,3.3509579207531,375.65320507464,0.00720988506880393,1.30864541338167,0.268873679605322
"Undisturbed","Diatoms","Cmax","2","2",-747.045911248098,0,377.64343755176,0.00665515354852941,1.56947801525905,0.21119025694216
"Undisturbed","Diatoms","Cmax","2","1",-746.022110810598,1.02380043749952,376.082911692724,-0.00565556373949949,0.0439611032033896,0.834178537753265
"Undisturbed","Diatoms","Cmax","2","3",-745.08453661147,1.96137463662774,377.724086487553,0.00164913193607863,1.09360517699789,0.353433414194892
"Undisturbed","Diatoms","Cmax","2","4",-743.187950003112,3.85796124498609,377.850072562531,-0.0028861664462263,0.877690930368221,0.478641510465957
"Disturbed","Invertebrates","Cmin","0","2",-563.114912178519,0,285.67793801697,0.0556405739228842,6.00810247967913,0.00301859683758267
"Disturbed","Invertebrates","Cmin","0","3",-562.735511995422,0.379400183097118,286.549574179529,0.0596215189624075,4.59275845771723,0.00407123486759721
"Disturbed","Invertebrates","Cmin","0","4",-561.132413682027,1.98249849649221,286.822304401989,0.0569694954447196,3.56747108890438,0.00806216926269567
"Disturbed","Invertebrates","Cmin","0","1",-555.456698323161,7.65821385535821,280.800205449006,0.00611489659320796,2.04592816340851,0.154460154956254
"Undisturbed","Invertebrates","Cmin","0","1",-555.379269663899,0,280.761491119375,0.220610429981701,49.1194187600029,5.48894157120154e-11
"Undisturbed","Invertebrates","Cmin","0","2",-553.614017910939,1.76525175295944,280.92749088318,0.21749193539612,24.6250785709519,4.18149255128975e-10
"Undisturbed","Invertebrates","Cmin","0","4",-551.687810637009,3.69145902688979,282.10000287948,0.218850284218993,12.9069838872153,3.58441973844045e-09
"Undisturbed","Invertebrates","Cmin","0","3",-551.515340250625,3.86392941327381,280.939488307131,0.21291671022765,16.3291022729287,2.3640040002057e-09
"Disturbed","Invertebrates","Cmin","2","1",-889.775351973528,0,447.959532274189,0.0811055784801971,16.0049320343342,9.43302919979239e-05
"Disturbed","Invertebrates","Cmin","2","2",-887.762400453981,2.01295151954628,448.001682154702,0.0760915504811478,8.00045745253852,0.000479845182618611
"Disturbed","Invertebrates","Cmin","2","3",-886.053519185876,3.72183278765215,448.208577774756,0.0728055360415164,5.44960275618873,0.00134172240038381
"Disturbed","Invertebrates","Cmin","2","4",-883.933249443393,5.84210253013509,448.222722282672,0.0673743269000587,4.07026599829153,0.00356775848196827
"Undisturbed","Invertebrates","Cmin","2","1",-828.856827440005,0,417.500270007428,0.199527861333918,43.3746621378859,5.48457926485971e-10
"Undisturbed","Invertebrates","Cmin","2","2",-826.768081594341,2.08874584566456,417.504522724881,0.194803197212972,21.5642542367151,4.61361952975451e-09
"Undisturbed","Invertebrates","Cmin","2","3",-824.650613293088,4.20621414691698,417.507124828362,0.190006311161444,14.2927261625794,2.46955242901301e-08
"Undisturbed","Invertebrates","Cmin","2","4",-822.550660253064,6.30616718694159,417.531427687507,0.185358420974439,10.6701826843121,1.01536472288763e-07
"Disturbed","Invertebrates","Cmax","0","3",-433.342642016027,0,221.853139189832,0.0853590898046795,6.28843072184351,0.000455441438058584
"Disturbed","Invertebrates","Cmax","0","4",-431.265208776178,2.0774332398492,221.888701949065,0.0802318515488685,4.70729699280088,0.00126677519981174
"Disturbed","Invertebrates","Cmax","0","2",-431.085549129006,2.25709288702149,219.663256492214,0.0672156513935471,7.12502812358185,0.00107126101106565
"Disturbed","Invertebrates","Cmax","0","1",-428.967804136064,4.37483787996342,217.555758355457,0.0495948170709257,9.87107841318094,0.0019828457350739
"Undisturbed","Invertebrates","Cmax","0","1",-423.282231014248,0,214.712971794549,0.214932939577565,47.5420109570322,1.02587408814836e-10
"Undisturbed","Invertebrates","Cmax","0","2",-421.185147729334,2.09708328491479,214.713055792378,0.210260697225313,23.6304543807801,9.05535406473711e-10
"Undisturbed","Invertebrates","Cmax","0","4",-419.653416853662,3.62881416058616,216.082805987807,0.213448173496064,12.5333116876785,6.21662210027014e-09
"Undisturbed","Invertebrates","Cmax","0","3",-419.384476113497,3.89775490075135,214.874056238567,0.207026332150847,15.7943022963612,4.35206540812334e-09
"Disturbed","Invertebrates","Cmax","2","1",-870.413259783659,0,438.278486179255,0.0899015373372133,17.7929756771703,4.00775363202736e-05
"Disturbed","Invertebrates","Cmax","2","2",-868.418169587719,1.99509019594007,438.32956672157,0.0850310807531979,8.89933047121597,0.000212032762059934
"Disturbed","Invertebrates","Cmax","2","3",-866.542512006383,3.87074777727594,438.45307418501,0.0808808810978133,5.98656793729894,0.000671313376105168
"Disturbed","Invertebrates","Cmax","2","4",-864.416756805061,5.99650297859773,438.464475963506,0.0754673174124189,4.46916993896964,0.00186567088426925
"Undisturbed","Invertebrates","Cmax","2","1",-827.144749172418,0,416.644230873634,0.193138835500293,41.6930008279778,1.08990288557668e-09
"Undisturbed","Invertebrates","Cmax","2","2",-825.05144904934,2.09330012307782,416.646206452381,0.188354844712618,20.7255681208418,9.01635758305182e-09
"Undisturbed","Invertebrates","Cmax","2","3",-823.070243118561,4.07450605385714,416.716939741099,0.184169901362092,13.7922399871527,4.43749250556824e-08
"Undisturbed","Invertebrates","Cmax","2","4",-820.961102622556,6.18364654986181,416.736648872254,0.17944443532936,10.2941768112424,1.80145220559937e-07
"Disturbed","Fish","Cmin","0","1",-340.412530661074,0,173.278121617962,-0.00502484506233691,0.150047220430363,0.698977625641217
"Disturbed","Fish","Cmin","0","2",-339.500201668149,0.912328992925438,173.870582761785,-0.00402570956401416,0.659186702410441,0.518604523254195
"Disturbed","Fish","Cmin","0","3",-337.581401205482,2.83112945559242,173.972518784559,-0.00883435548143541,0.503770391480737,0.680193870553944
"Disturbed","Fish","Cmin","0","4",-335.55646293646,4.85606772461398,174.034329029206,-0.0141782291351567,0.405849266989294,0.804254971425416
"Undisturbed","Fish","Cmin","0","1",-275.781682722842,0,140.962697648846,-0.00223223252518157,0.621365670584395,0.431644539551166
"Undisturbed","Fish","Cmin","0","3",-274.085217873853,1.69646484898828,142.224427118745,0.000622228856747564,1.03528158843813,0.378480902445199
"Undisturbed","Fish","Cmin","0","2",-273.711043120364,2.07063960247729,140.976003487893,-0.00804101314661576,0.321965963141894,0.725169035327121
"Undisturbed","Fish","Cmin","0","4",-272.715929633821,3.06575308902109,142.614062377886,-0.000826805620416593,0.964889790450883,0.428339243132165
