"Column2","Column4","Column1","Estimate","Std. Error","tvalue","adjR2","Pr(>|t|)"
"Fish","Cmin","0",-0.120470807554793,0.086559425284733,-1.39176995640291,0.0494810394054983,0.181935557027852
"Fish","Cmin","2",-0.0285914802106516,0.0328975198392735,-0.869107469205588,-0.0137790715125903,0.396893286441402
"Fish","Cmax","0",-0.171407518968643,0.141583762519707,-1.21064390377947,0.0252175495219542,0.242595295283402
"Fish","Cmax","2",-0.0310880583119471,0.038847366116176,-0.800261675887521,-0.0203839407218069,0.434600631870243
